created_at,tweet
Wed Feb 08 00:11:58 +0000 2023,"espero que o bak não zike o fluxo igual zikou o brasil na copa
#GoFluxo #CPNMOBILE https://t.co/qxDdFnNtV5"
Wed Feb 08 00:09:54 +0000 2023,"@boliviazica @brunoformiga Não acho, futebol é dinheiro. O time saudita tem a base da seleção que venceu a campeã d… https://t.co/5rCSgBfoLF"
Wed Feb 08 00:04:19 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Wed Feb 08 00:01:45 +0000 2023,"@BastidoresFla Vitor Pereira é um bosta, não sabe nem o que faz, deve tomar água batizada da Argentina como o Brasi… https://t.co/Tvz1DkSGz8"
Tue Feb 07 23:58:34 +0000 2023,@t3ddyyyyy Infelizmente tá que nem o Brasil na copa
Tue Feb 07 23:45:04 +0000 2023,Pelo menos eles podem chorar bebendo. Lá no Catar não tinha nem uma cervejinha pra gente chorar a derrota do Brasil. https://t.co/H175PrcUNz
Tue Feb 07 23:42:40 +0000 2023,"@AlbuqAlmeida Olha, pelo que aparece na TV é um gol do Brasil na Copa 😏....."
Tue Feb 07 23:39:56 +0000 2023,E essas artes que fiz para uma propaganda da Betano na Copa do Mundo 2022?? Ficou irado demais o resultado final! F… https://t.co/wFlhMuHBRr
Tue Feb 07 23:32:28 +0000 2023,Sonhando aqui... o que custa ir assistir alguns jogos da copa do mundo de 2030?
Tue Feb 07 23:31:08 +0000 2023,@nauticope teria classificado o Brasil na Copa
Tue Feb 07 23:26:38 +0000 2023,"@OliveiraRafa E precisa colocar nesses dados o Brasil na copa, isso só mostra como o futebol brasileiro está em dec… https://t.co/o7FOaYYYNX"
Tue Feb 07 23:12:36 +0000 2023,"Agora vocês entendem porque a Argentina foi campeã do mundo contra uma seleção europeia?

Eles têm algo que a maior… https://t.co/p2e7QEHrB0"
Tue Feb 07 23:08:44 +0000 2023,@clubistasdofla FDP aprendeu com aquele juiz lá do dia da eliminação do Brasil na copa
Tue Feb 07 23:08:06 +0000 2023,@KbucciS2 @gabrielrios95 @brunoformiga O Al Hilal foi base do time q venceu a Argentina campeã do Mundo e já tá no… https://t.co/4tq6eAfozi
Tue Feb 07 23:07:02 +0000 2023,"@Oledobrasil Só que a Argentina foi campeã do mundo, já o cheirinho..."
Tue Feb 07 22:59:42 +0000 2023,"@cncoraiz Minina como q vcs aguentam, eu torci pro Brasil na copa e quase fui de Betinha"
Tue Feb 07 22:57:02 +0000 2023,"@liberta___depre É pq é ruim mesmo. Jogos da copa do mundo feminina, são bons. E muitos jogos europeus tbm.
Mas da… https://t.co/ZGYd4Yg6T6"
Tue Feb 07 22:54:59 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 22:54:30 +0000 2023,"Mas me juraram que o Gabigol salvaria o Brasil na copa do mundo...

Sim, esse mesmo que não conseguiu jogar contra… https://t.co/PRUdUcMnpy"
Tue Feb 07 22:48:05 +0000 2023,"O Al-Dawsari meteu gol na campeã do mundo, vai bem deixar de fazer no mengaum kakakakakakkakakaka"
Tue Feb 07 22:47:42 +0000 2023,Não entendo a surpresa. Esse time não é o que é cheio de jogadores da seleção da Arábia Saudita que ganhou da Argen… https://t.co/gpYtWFTVor
Tue Feb 07 22:38:18 +0000 2023,"Triste pelo Brasil n estar mais representando o mundial, porém feliz pq esse pamonha não ganhou https://t.co/1r7nSlvyrF"
Tue Feb 07 22:32:22 +0000 2023,"Ramón Diaz, técnico do Al Hilal, fez um gol de honra da Argentina na derrota de 3 x 1 para o Brasil na Copa de 1982… https://t.co/tT3UOXFWRW"
Tue Feb 07 22:30:16 +0000 2023,"RT @brasilparalelo: As músicas para curtir o Brasil na Copa já estão no Spotify 🇧🇷🏆

O nosso documentário “A Camisa Mais Pesada Do Mundo” c…"
Tue Feb 07 22:26:47 +0000 2023,#trocadepasses Se a  ARGENTINA  campeã do mundo perdeu para os sauditas porque o Brasil não pode???.( brincadeiras… https://t.co/ygBT2k2eZy
Tue Feb 07 22:24:36 +0000 2023,"RT @PELEJA: Antes de ser o carrasco do Flamengo, Salem Aldawsari já havia derrotado a Argentina campeã do Mundo na estreia da Copa.

Mundia…"
Tue Feb 07 22:22:22 +0000 2023,#trocadepasses muito superior... enquanto o brasileiro achar isso vai continuar sendo surpreendido esse time o Al H… https://t.co/dfbVz7QZ2a
Tue Feb 07 22:22:19 +0000 2023,"@eniolimamarcou @FIFAWorldCup @Palmeiras @Flamengo Não teve eliminação no mundial .
O time não vai disputar a final… https://t.co/5kxF4rRlGC"
Tue Feb 07 22:22:07 +0000 2023,"@defantediogo esse meliante zikou o Brasil na Copa, e agora zikou o Flamengo no Marrocos , Diogo Defante o novo Mick Jagger 👏"
Tue Feb 07 22:20:17 +0000 2023,"O Flamengo perdeu. E nem foi pra time europeu. Ainda assim, muita gente não consegue entender que o futebol na Amér… https://t.co/Ss6ORvMmfE"
Tue Feb 07 22:19:58 +0000 2023,"RT @PELEJA: Antes de ser o carrasco do Flamengo, Salem Aldawsari já havia derrotado a Argentina campeã do Mundo na estreia da Copa.

Mundia…"
Tue Feb 07 22:17:52 +0000 2023,"RT @PELEJA: Antes de ser o carrasco do Flamengo, Salem Aldawsari já havia derrotado a Argentina campeã do Mundo na estreia da Copa.

Mundia…"
Tue Feb 07 22:17:19 +0000 2023,"Antes de ser o carrasco do Flamengo, Salem Aldawsari já havia derrotado a Argentina campeã do Mundo na estreia da C… https://t.co/3RhxEPVO89"
Tue Feb 07 22:16:18 +0000 2023,"@filipinhoIuis Cara namoral, nascida em 2004 e queria uma vezinha viver isso ou o Brasil na copa do mundo, ambos me… https://t.co/CWQOobK8rF"
Tue Feb 07 22:15:07 +0000 2023,"RT @Eulavomeucarv: Casimiro transmitiu os jogos do Brasil na Copa, perdeu.
Transmitiu o jogo do Flamengo hoje, perdeu.
Atenção, torcedor do…"
Tue Feb 07 22:14:37 +0000 2023,"Olha como a vida é feita de altos e baixo, á 2 horas atrás estava torcendo pro meu tiver ser campeã do mundo agora… https://t.co/RTskwZXklx"
Tue Feb 07 22:14:15 +0000 2023,"Não sei qual me doeu mas, se foi Brasil na Copa ou Flamengo no Mundial."
Tue Feb 07 22:13:15 +0000 2023,pedrito inocente na derrota do brasil e do flamengo
Tue Feb 07 22:12:03 +0000 2023,"FIFA inclui narração da Itatiaia em vídeo oficial da Copa do Mundo https://t.co/OD2Tbs6IHm
Parabéns Gde narrador Mario Caixa!"
Tue Feb 07 22:06:53 +0000 2023,#ESPNFCBR A crônica esportiva brasileira precisa parar com essa ladainha de não enaltecer o vencedor por ser inferi… https://t.co/iHEuVQj3i3
Tue Feb 07 22:06:28 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Tue Feb 07 22:02:14 +0000 2023,@g0abriel_ @Consagrado_1895 @FlaPosting sim a que venceu a selecao campea do mundo
Tue Feb 07 21:54:45 +0000 2023,@FillipePB @thiagosilvafel @vitonez @brunoformiga Arábia Saudita foi a única seleção nos 3 últimos anos q venceu a atual campeã do mundo
Tue Feb 07 21:54:18 +0000 2023,O Flamengo atropelou os cintura de concreto e os coitados dos países sem expressão no futebol e caiu perante o prim… https://t.co/njL8ElSfaC
Tue Feb 07 21:52:14 +0000 2023,"@orrstorm A passeio, igual o Brasil na copa 😂😂😂😂"
Tue Feb 07 21:50:18 +0000 2023,"Os árabes ganham um jogo contra a Argentina de Messi (atual campeã do Mundo), contratam Cristiano Ronaldo e vencem… https://t.co/NYbpFvjdsc"
Tue Feb 07 21:47:10 +0000 2023,"@BenBroad457 @Lukinhasn_ @abeImourinho @TNTSportsBR Salah joga no liverpool, agr o time dos caras só tem 12 jogador… https://t.co/PwCYnhq2vx"
Tue Feb 07 21:47:01 +0000 2023,"a última vez q senti essa sensação de “tinha tudo pra dar certo, mas não deu” foi com o brasil na copa e agr com o flamengo"
Tue Feb 07 21:45:59 +0000 2023,É o que sempre digo: Essa geração pode até ser campeã do mundo um dia mas ela nunca tornará o Flamengo no melhor ti… https://t.co/jJAFFmxqml
Tue Feb 07 21:45:04 +0000 2023,Se esse juiz tivesse no jogo do Brasil na copa a gente tava com uma taça em casa https://t.co/x1tNwEKEdk
Tue Feb 07 21:44:41 +0000 2023,"Calma, Flamengo. A Argentina também perdeu o primeiro jogo pra Arábia e foi campeã do mundo 😬"
Tue Feb 07 21:43:21 +0000 2023,"@Flamengo Calma Flamengo 
Argentina tbm perdeu o primeiro jogo, e foi Campeã do Mundo 🤣🤣🤣🤣🤣"
Tue Feb 07 21:41:44 +0000 2023,"Gostei dessa do @mano97fm : ""Calma Flamengo, a Argentina tbm perdeu o primeiro jogo e foi campeã do mundo"" hahahahahahaha"
Tue Feb 07 21:41:22 +0000 2023,"Calma Flamengo, a Argentina também perdeu o primeiro jogo e foi campeã do mundo"
Tue Feb 07 21:39:08 +0000 2023,@meclanch3feliz Que vc acerte igual acertava os jogos do Brasil na copa
Tue Feb 07 21:38:23 +0000 2023,Um fiasco o Flamengo. Jogadores não assistiram os jogos da Copa do Mundo ao que tudo indica e entraram em campo com… https://t.co/4p1vKZwVzF
Tue Feb 07 21:36:21 +0000 2023,"@luizpuskas Passou vergonha na super copa, passou vergonha no mundial e ainda tem o Brasil na copa que passou vergo… https://t.co/ZhhdkGvOJG"
Tue Feb 07 21:35:40 +0000 2023,"@BernardoTessar1 n fala nd dd, acertei todos menos um placar no brasil na copa"
Tue Feb 07 21:35:21 +0000 2023,"@RaulMor027 @TheoBessa08 @hevertonfutebol Vietto, Marega, Cuellar, Carrillo, Michael e 12 jogadores da seleção que… https://t.co/npCjnaGnxP"
Tue Feb 07 21:34:14 +0000 2023,"Concordo com o Caio. São 8 copas do mundo, com a atual seleção campeã do mundo. São 12 finais disputadas. Longe de… https://t.co/lBS3rgHOg9"
Tue Feb 07 21:33:15 +0000 2023,"@sportv Eu desconfio que o futebol brasileiro só volta a ser campeão do mundo de novo com novos times, novas propos… https://t.co/iEr6aupS4o"
Tue Feb 07 21:32:19 +0000 2023,@puramaldade A pessoa feliz com a derrota do Brasil no mundial de clubes. Não acredito
Tue Feb 07 21:30:28 +0000 2023,@SportsCenterBR O Santos perdeu para a base da Seleção espanhola campeã do mundo! Não caiu na primeira fase!
Tue Feb 07 21:30:15 +0000 2023,Meu sentimento assistindo o time do @Flamengo foi o mesmo assistindo o Brasil na copa (ainda bem que não chegamos n… https://t.co/Lrv7f14f4F
Tue Feb 07 21:28:06 +0000 2023,"@VictorHos9 @muitohumildee time grande é assim né, o meu foi 3x, uma foi campeão e as outras duas deu azar de enfre… https://t.co/IFudeCEjSy"
Tue Feb 07 21:27:00 +0000 2023,"@enzoPmes48 eu acho o Ronaldo melhor que o romario, mas acho que como vc ta falando da importancia de cada jogador… https://t.co/paoGgKWykn"
Tue Feb 07 21:26:05 +0000 2023,Pergunta: era esse o Gabriel que ia salvar o ataque do Brasil na Copa?
Tue Feb 07 21:23:45 +0000 2023,"Eu não sei se fiquei mais bolada com o Brasil na copa ou hoje com o Flamengo, um sentimento de corna sabe"
Tue Feb 07 21:23:42 +0000 2023,ta o msm clima da eliminação do brasil na copa
Tue Feb 07 21:23:41 +0000 2023,"RT @AllanCMoreira: Que momento da Argentina. Seleção campeã do mundo e time treinado pelo lendário RAMON DIAZ, ex-jogador e ex-técnico do R…"
Tue Feb 07 21:23:05 +0000 2023,@muitohumildee Sim. A última seleção campeâ do mundo é da europa
Tue Feb 07 21:22:38 +0000 2023,"@pedrocertezas O que me conforta é que toda vez que o Pedro mete essa, o outro time ganha tudo, foi assim com o ""ai… https://t.co/Zt3vaoFJTG"
Tue Feb 07 21:21:54 +0000 2023,"RT @FelipeCraccoGom: Gabigol não salvou o Flamengo contra o Al-Hilal, mas querem nos fazer acreditar que salvaria o Brasil na Copa."
Tue Feb 07 21:21:09 +0000 2023,"NÃO ESQUECER TAMBÉM, DO FUDIDO DO DAVID LUIZ, SIM AQUELE MESMO O AUTOR DO 'GOL DE FALTA PELO BRASIL NA COPA DE 2014… https://t.co/0rnuSaTw1O"
Tue Feb 07 21:19:25 +0000 2023,"Técnico Argentino na final 
Flamengo deixa de trazer Promessas argentinas e prefere a grife europeia tanto com joga… https://t.co/Hjw1xxBsLY"
Tue Feb 07 21:19:07 +0000 2023,"Mazembe
Raja Casablanca
Kashima Antlers
Al Ain 
Al Hilal
Tigres

e a distância entre a seleção Argentina campeã do… https://t.co/4X2r9JHQO3"
Tue Feb 07 21:19:02 +0000 2023,"Que momento da Argentina. Seleção campeã do mundo e time treinado pelo lendário RAMON DIAZ, ex-jogador e ex-técnico… https://t.co/4VJ2QdzHQo"
Tue Feb 07 21:18:09 +0000 2023,"Esse time ganhou da Argentina campeã do mundo, não ia ganhar do Flamengo"
Tue Feb 07 21:17:25 +0000 2023,@jotaKajota_ último jogo do brasil na copa 😝
Tue Feb 07 21:17:01 +0000 2023,"To muito triste mane, que isso foi pior que a eliminação do Brasil na copa"
Tue Feb 07 21:16:37 +0000 2023,"Gabigol não salvou o Flamengo contra o Al-Hilal, mas querem nos fazer acreditar que salvaria o Brasil na Copa."
Tue Feb 07 21:16:28 +0000 2023,@markinrn Isso é como Brasil na copa. Enquanto dançar não ganha mais nada. Futebol profissional é profissionalismo.… https://t.co/ozBZol0oLy
Tue Feb 07 21:16:25 +0000 2023,"Flamengo pelo menos jogou melhor q o Brasil na copa , ops ...."
Tue Feb 07 21:15:46 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 21:15:35 +0000 2023,em 3 meses eu trabalhei numa eliminação do Brasil na Copa do Mundo e do meu time numa semifinal de Mundial d Clubes… https://t.co/9qfYCB0o8j
Tue Feb 07 21:15:33 +0000 2023,@opilhado Concordo . Cadê o voto impresso? Quem sabe agora deixas um pouco essa arrogância. Perdeu na eleição pra p… https://t.co/u53ZqQva5w
Tue Feb 07 21:12:57 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 21:12:42 +0000 2023,"O Al Hilal é a base da seleção da Arábia Saudita. Os caras ganharam da Argentina, que depois foi campeã do Mundo. Imagine o que Flamengo?"
Tue Feb 07 21:12:42 +0000 2023,Segunda derrota do Brasil essa semana primeiro Anita agora o Flamengo .#GRAMMYs #FLAxHIL #Flamengo
Tue Feb 07 21:12:25 +0000 2023,"Nenhum técnico entende que o arrascaeta é crucial no time?
- Mundial de clubes 2019; substituído 
- Copa do mundo 2… https://t.co/Nwii0owfiY"
Tue Feb 07 21:12:20 +0000 2023,"A pergunta q não quer calar:
Pq Gabigol, o cara que iria decidir para o Brasil, na copa, emnvez de estar na área es… https://t.co/AhW6IR4Mxd"
Tue Feb 07 21:12:00 +0000 2023,Essa equipe do Al HILAL TEM 12 jogadores na seleção da Arábia Saudita que ganhou de 2x1 da Argentina campeã do mundo!!! Plmdds brasiliens
Tue Feb 07 21:10:53 +0000 2023,flamenguista simplesmente reviveu a eliminação do Brasil na copa pela segunda vez
Tue Feb 07 21:09:33 +0000 2023,"@muquchinchi Se armar a tabela direitinho, já é Bolívia campeã do mundo"
Tue Feb 07 21:09:33 +0000 2023,"@losgrandesgg Mesma coisa dos brasileiros escrotos torcendo contra o Brasil na copa, não sabia que existia esse tipo de verme"
Tue Feb 07 21:09:11 +0000 2023,"Flamengo eliminado do mundial de clubes, anota aí: daqui três meses esse juíz romeno fdp vai aparecer de mansão e m… https://t.co/4kfWKbvhmV"
Tue Feb 07 21:09:02 +0000 2023,doeu tanto quanto o Brasil na copa
Tue Feb 07 21:08:23 +0000 2023,"Tranquilo daqui. Dawsari meteu gol e venceu a Argentina na estreia, e vimos quem foi a campeã do mundo. Eu acredito na recuperação ainda."
Tue Feb 07 21:08:20 +0000 2023,"@PeixeSocial nois perdemo pra seleção espanhola campeã do mundo praticamente, mas é mais vergonhoso q disputar 3lugar ahamKKKKK"
Tue Feb 07 21:07:58 +0000 2023,"@Flamengo manda esse técnico embora ou vamos passar vergonha na copa do Brasil,Libertadores,e brasileirão 🤷🏾‍♂️"
Tue Feb 07 21:07:46 +0000 2023,Framengo foi igual ao Brasil na copa. Estava tão preocupado com a Argentina (Real Madrid) que esqueceu que tinha uma Croácia antes
Tue Feb 07 21:07:33 +0000 2023,Na globo está parecendo a desclassificação do Brasil na copa 😂😂 tchau Flamengo
Tue Feb 07 21:07:30 +0000 2023,Bicho essa derrota tá doendo mais que a derrota do Brasil na copa
Tue Feb 07 21:07:15 +0000 2023,a equipe da globo torcendo mais pro flamengo do que pro próprio brasil na copa
Tue Feb 07 21:06:55 +0000 2023,RT @alerodrigues95_: E pensar que o Gabigol ia salvar o Brasil na Copa 😭😭🙏🏻🙏🏻
Tue Feb 07 21:06:22 +0000 2023,E pensar que o Gabigol ia salvar o Brasil na Copa 😭😭🙏🏻🙏🏻
Tue Feb 07 21:05:53 +0000 2023,Por isso a argentina é campeã do mundo e o brasil caiu pra poderosa seleção croata https://t.co/27m7Bg4muy
Tue Feb 07 21:02:40 +0000 2023,"@pedrocertezas Hahahahahahah só falta os caras ganhando, com um a mais, faltando 4 minutos, ir pro ataque com o tim… https://t.co/ZJLpxgqsn8"
Tue Feb 07 21:02:39 +0000 2023,@bessani123 os Árabes ganharam da seleção campeã do mundo tbm
Tue Feb 07 21:02:18 +0000 2023,"RT @Eulavomeucarv: Casimiro transmitiu os jogos do Brasil na Copa, perdeu.
Transmitiu o jogo do Flamengo hoje, perdeu.
Atenção, torcedor do…"
Tue Feb 07 21:02:03 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 21:01:30 +0000 2023,4 minutos… será que o Al Hilal vai dar uma de Brasil na Copa?
Tue Feb 07 21:01:19 +0000 2023,segura a bola seus putos ahahahah não aprenderam com o Brasil na copa não? hahaha
Tue Feb 07 20:59:17 +0000 2023,"Casimiro transmitiu os jogos do Brasil na Copa, perdeu.
Transmitiu o jogo do Flamengo hoje, perdeu.
Atenção, torced… https://t.co/m1JpQepCXY"
Tue Feb 07 20:58:20 +0000 2023,"pprt muitos erros nesse flamengo, mas o maior deles foi as péssimas decisões do técnico, a mesma do Brasil na copa… https://t.co/GAlM079gJj"
Tue Feb 07 20:57:37 +0000 2023,To mais puto revoltado agora doq com a eliminação do Brasil na copa
Tue Feb 07 20:57:16 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 20:56:33 +0000 2023,"RT @naclar_aaa: Nem a derrota do Brasil na copa doeu tanto

#FLAxALH https://t.co/i2EFk9Zj25"
Tue Feb 07 20:56:05 +0000 2023,"E esse gabigol aí. Falaram q era o jogador q ia fazer todos os gols do Brasil na copa, que o Tite errou ao não conv… https://t.co/lhN5Mu9ckW"
Tue Feb 07 20:55:54 +0000 2023,RT @melinhoxv: mesma sensação do último jogo do Brasil na copa🤡
Tue Feb 07 20:55:23 +0000 2023,"Nem a derrota do Brasil na copa doeu tanto

#FLAxALH https://t.co/i2EFk9Zj25"
Tue Feb 07 20:53:52 +0000 2023,"RT @aquelerapha: O futebol saudita está em outro patamar.

Ganharam da campeã do mundo na Copa e agora estão ganhando o time que vai ganhar…"
Tue Feb 07 20:52:41 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 20:52:10 +0000 2023,@desimpedidos flamengo tava parecendo o brasil na copa do mundo falando q tava fácil o mata mata e foi eliminado por quem menos esperava
Tue Feb 07 20:51:50 +0000 2023,"Esse Marega ta parendo o lukaku contra o Brasil na copa, pega a bola e ngm tira dele #FLAxALH"
Tue Feb 07 20:50:42 +0000 2023,"RT @DAZN_BRA: A GAROTADA TA ON! 🔥🇧🇷 Vai ter Brasil na Copa do Mundo Sub-20 em 2023. 

 Pedro Vale/CBF https://t.co/sdncLBTrrv"
Tue Feb 07 20:49:11 +0000 2023,"RT @DAZN_BRA: A GAROTADA TA ON! 🔥🇧🇷 Vai ter Brasil na Copa do Mundo Sub-20 em 2023. 

 Pedro Vale/CBF https://t.co/sdncLBTrrv"
Tue Feb 07 20:48:49 +0000 2023,"A GAROTADA TA ON! 🔥🇧🇷 Vai ter Brasil na Copa do Mundo Sub-20 em 2023. 

 Pedro Vale/CBF https://t.co/sdncLBTrrv"
Tue Feb 07 20:47:38 +0000 2023,Ta acontecendo com o Flamengo o mesmo que aconteceu com o Brasil na copa
Tue Feb 07 20:47:26 +0000 2023,"Flamengo fez igual ao Brasil na copa, foi com o nariz empinado e tropeçou no meio do caminho"
Tue Feb 07 20:47:20 +0000 2023,@pvergara97 @paposfut Única seleção que conseguiu ganhar da campeã do mundo na copa 🤷‍♂️
Tue Feb 07 20:47:07 +0000 2023,@eliasjabbour A torcida do Flamengo e a do Brasil na copa tem a mesma energia.
Tue Feb 07 20:46:36 +0000 2023,"RT @louise_jackie: @joaodamoedo Mais uma derrota do Brasil!!

Tenho uma sugestão pra vc que é bom em montar partido.
Que tal BQNQ - Bostas…"
Tue Feb 07 20:45:41 +0000 2023,boatos q esse juiz é primo do juiz q apitou o jogo do brasil na copa
Tue Feb 07 20:45:26 +0000 2023,Dps da derrota do Brasil pra Bélgica em 2018 esse foi o maior roubo que eu já vi na minha vida simplesmente assustador.
Tue Feb 07 20:44:16 +0000 2023,Tô mais triste hoje do que com a derrota do Brasil na copa
Tue Feb 07 20:43:47 +0000 2023,"9 dos 11 jogadores do Al Hilal jogam na seleção da Arábia Saudita. A mesma seleção que ganhou da campeã do mundo, a… https://t.co/ik20aLUxDV"
Tue Feb 07 20:43:13 +0000 2023,mesma sensação do último jogo do Brasil na copa🤡
Tue Feb 07 20:42:22 +0000 2023,"primeiro o brasil na copa, agr o meu flamengo😭😫"
Tue Feb 07 20:41:37 +0000 2023,"Mais uma derrota do brasil no futebol, puta que pariu."
Tue Feb 07 20:40:46 +0000 2023,"O futebol saudita está em outro patamar.

Ganharam da campeã do mundo na Copa e agora estão ganhando o time que vai ganhar do Real Madrid…"
Tue Feb 07 20:40:19 +0000 2023,"AL HILAL É QUASE A ARÁBIA SAUDITA TODA DA COPA, SURPREENDEU A CAMPEÃ DO MUNDO ÓBVIO Q IA SURPREENDER O CUMENGO"
Tue Feb 07 20:39:32 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 20:38:24 +0000 2023,"esse jogo do Flamengo tá parecendo o Brasil na copa, que nervosismo credo"
Tue Feb 07 20:38:08 +0000 2023,"@jhon_w07 não tem motivo de reclamar de nada desse teu time sem vergonha, na copa do Brasil foi a msm fita"
Tue Feb 07 20:37:28 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 20:36:56 +0000 2023,@choquei eu vi uma cena dessa num dia de jogo do brasil na copa e foi top piores coisas que meus olhos poderiam ver… https://t.co/FE3OYdbOun
Tue Feb 07 20:36:56 +0000 2023,"Olha aí Brasil na copa , aprende só acaba quando termina , tá ganhando mais mantêm o ataque 👌"
Tue Feb 07 20:33:29 +0000 2023,Eu avisei mas não me ouvi quando falei que não iria falar mais de futebol depois da eliminação do Brasil na Copa. Aí oh...
Tue Feb 07 20:31:40 +0000 2023,"@PeterLisboaa quando não joga na piscina por causa do brasil na copa, você quebra ele"
Tue Feb 07 20:25:33 +0000 2023,Esse é o juiz do jogo do Brasil na copa?
Tue Feb 07 20:22:54 +0000 2023,Vc a torce pra time arábico e qq outro de fora pra n torcer pro flamnego e vcs q torceram pra qq time q esteve cont… https://t.co/U06ATUrkIl
Tue Feb 07 20:22:17 +0000 2023,"Vocês não tem noção o quanto isso é ruim pro futebol sul americano, o Brasil domina a América e se não conseguir ir… https://t.co/vYWCw79hsk"
Tue Feb 07 20:21:33 +0000 2023,O Goleiro do Al Hilal é o mesmo da Arábia Sauditas né que enfrentou a Argentina de Messi Campeã do Mundo
Tue Feb 07 20:20:05 +0000 2023,RT @marcelvanhattem: Vitória de Pacheco no Senado é derrota do Brasil. A manobra para impedir senadores de abrirem seus votos é um golpe na…
Tue Feb 07 20:16:18 +0000 2023,"até hoje nao superei o último jogo do brasil na copa do mundo, chorei tanto que peguei trauma de futebol"
Tue Feb 07 20:13:35 +0000 2023,ver jogo do flamengo tá me dando war flashbacks do brasil na copa pqp
Tue Feb 07 20:12:39 +0000 2023,"me sentindo a daff durante os jogos do brasil na copa, totalmente negativa"
Tue Feb 07 20:12:17 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 20:10:32 +0000 2023,@mioliveirabx até pq em casa mesmo já passa vergonha na copa do brasil https://t.co/CPNQM4nNWi
Tue Feb 07 20:10:25 +0000 2023,"tristeza saber que não vai ter flamengo x real madrid, mas tudo bem, depois dql derrota do brasil pra croacia ano passado nada mais me dói"
Tue Feb 07 20:06:42 +0000 2023,"Argentina perdeu o primeiro jogo e foi campeã do mundo! Líquid pelo mesmo caminho, fé!!🙌🏻
#SixInvitational2023"
Tue Feb 07 20:04:48 +0000 2023,"@Flamengo fazendo igual o Brasil na Copa, no finalzinho😫"
Tue Feb 07 20:00:39 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 20:00:31 +0000 2023,ROUBARAM O BRASIL NA COPA E AGORA ESTÃO ROUBANDO O FLAMENGO https://t.co/TUihK2v3li
Tue Feb 07 19:59:15 +0000 2023,@venecasagrande Horrível parecia o Brasil na copa
Tue Feb 07 19:57:39 +0000 2023,Esse árbitro tem a msm energia daquele nojento do último jogo do Brasil na copa
Tue Feb 07 19:56:49 +0000 2023,"Esse juíz do jogo deveria ser expulso que nem o do último jogo do Brasil na copa... 
Ridículo e tá na cara que ele… https://t.co/3UhSbNrICX"
Tue Feb 07 19:56:22 +0000 2023,"@myckaeldev O cara deve ter feito isso durante alguma partida do Brasil na Copa, certeza."
Tue Feb 07 19:56:11 +0000 2023,Maluco destruiu a argentina campeã do mundo e tinha flamenguista achando que ia ser facil
Tue Feb 07 19:50:56 +0000 2023,"RT @stefanistagi: Hoje era pra liberarem mais cedo, igual nos jogos do Brasil na Copa"
Tue Feb 07 19:49:30 +0000 2023,"só tiro a bandeirinha do brasil na copa de 2026, pra mim essa foi delírio"
Tue Feb 07 19:47:13 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 19:46:56 +0000 2023,"RT @brasil_wood: Até 1983, as mulheres [POR LEI] eram proibidas de jogar de futebol.

Além da desigualdade de gênero da época, quando a est…"
Tue Feb 07 19:41:13 +0000 2023,@ManoelJr000 @futebol_info @fifaworldcup_pt E esse dançarino foi o artilheiro do Brasil na copa. Pedro entrou e não mostrou serviço.
Tue Feb 07 19:37:46 +0000 2023,"RT @Emit_Remmus_94: Torcida do Flamengo no mundial = torcida do Brasil na Copa do Mundo 

Só os playboys de condomínio que toma cerveja em…"
